Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180131.jpg,3.06,3.0390625,0.020937500000000053
IMG_20250922_180135.jpg,3.07,2.98046875,0.08953124999999984
IMG_20250922_180139.jpg,3.08,3.048828125,0.03117187500000007
IMG_20250922_180149.jpg,3.09,3.048828125,0.04117187499999986
IMG_20250922_180156.jpg,3.1,3.060546875,0.03945312500000009
IMG_20250922_180159.jpg,3.11,3.076171875,0.033828124999999876
IMG_20250922_180202.jpg,3.12,2.98828125,0.1317187500000001
IMG_20250922_180206.jpg,3.13,3.078125,0.05187499999999989
IMG_20250922_180210.jpg,3.14,3.1015625,0.038437500000000124
IMG_20250922_180213.jpg,3.15,3.0546875,0.09531249999999991
IMG_20250922_180217.jpg,3.16,3.138671875,0.021328125000000142
IMG_20250922_180220.jpg,3.17,3.10546875,0.06453124999999993
IMG_20250922_180224.jpg,3.18,3.205078125,0.02507812499999984
IMG_20250922_180228.jpg,3.19,3.140625,0.04937499999999995
IMG_20250922_180231.jpg,3.2,3.302734375,0.10273437499999982
IMG_20250922_180235.jpg,3.21,3.26953125,0.059531250000000036
IMG_20250922_180240.jpg,3.22,3.205078125,0.014921875000000195
IMG_20250922_180243.jpg,3.23,3.25390625,0.023906250000000018
IMG_20250922_180248.jpg,3.24,3.24609375,0.006093749999999787
IMG_20250922_180257.jpg,3.25,3.248046875,0.001953125
IMG_20250922_180302.jpg,3.26,3.181640625,0.07835937499999979
IMG_20250922_180306.jpg,3.27,3.203125,0.06687500000000002
IMG_20250922_180314.jpg,3.28,3.341796875,0.061796875000000195
IMG_20250922_180318.jpg,3.29,3.2890625,0.0009375000000000355
IMG_20250922_180322.jpg,3.3,3.37109375,0.07109375000000018
IMG_20250922_180325.jpg,3.31,3.404296875,0.09429687499999995
IMG_20250922_180328.jpg,3.32,3.455078125,0.13507812500000016
IMG_20250922_180333.jpg,3.33,3.48046875,0.15046874999999993
IMG_20250922_180338.jpg,3.34,3.548828125,0.20882812500000014
IMG_20250922_180341.jpg,3.35,3.416015625,0.06601562499999991
IMG_20250922_180345.jpg,3.36,3.416015625,0.056015625000000124
IMG_20250922_180349.jpg,3.37,3.4609375,0.0909374999999999
IMG_20250922_180353.jpg,3.38,3.46484375,0.0848437500000001
IMG_20250922_180356.jpg,3.39,3.482421875,0.09242187499999988
IMG_20250922_180400.jpg,3.4,3.513671875,0.11367187500000009
IMG_20250922_180403.jpg,3.41,3.501953125,0.09195312499999986
IMG_20250922_180406.jpg,3.42,3.4921875,0.07218750000000007
IMG_20250922_180419.jpg,3.43,3.419921875,0.01007812500000016
IMG_20250922_180422.jpg,3.44,3.4140625,0.025937499999999947
IMG_20250922_180426.jpg,3.45,3.44921875,0.0007812500000001776
IMG_20250922_180429.jpg,3.46,3.36328125,0.09671874999999996
IMG_20250922_180432.jpg,3.47,3.466796875,0.0032031250000001954
IMG_20250922_180435.jpg,3.48,3.44921875,0.030781249999999982
IMG_20250922_180438.jpg,3.49,3.5546875,0.06468749999999979
IMG_20250922_180446.jpg,3.5,3.435546875,0.064453125
IMG_20250922_180555.jpg,3.51,3.521484375,0.011484375000000213
IMG_20250922_180555_1.jpg,3.52,3.5625,0.04249999999999998
IMG_20250922_180558.jpg,3.53,3.521484375,0.008515624999999805
IMG_20250922_180600.jpg,3.54,3.560546875,0.020546874999999964
IMG_20250922_180602.jpg,3.55,3.462890625,0.08710937499999982
IMG_20250922_180605.jpg,3.56,3.513671875,0.04632812500000005
IMG_20250922_180607.jpg,3.57,3.5703125,0.00031250000000015987
IMG_20250922_180608.jpg,3.58,3.58984375,0.009843749999999929
