Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_175651.jpg,2.55,2.40234375,0.14765624999999982
IMG_20250922_175654.jpg,2.56,2.40234375,0.15765625000000005
IMG_20250922_175658.jpg,2.57,2.359375,0.21062499999999984
IMG_20250922_175705.jpg,2.58,2.26171875,0.31828125000000007
IMG_20250922_175706.jpg,2.59,2.310546875,0.27945312499999986
IMG_20250922_175719.jpg,2.6,2.375,0.2250000000000001
IMG_20250922_175726.jpg,2.61,2.212890625,0.3971093749999999
IMG_20250922_175730.jpg,2.62,2.3828125,0.2371875000000001
IMG_20250922_175734.jpg,2.63,2.4296875,0.2003124999999999
IMG_20250922_175737.jpg,2.64,2.2578125,0.3821875000000001
IMG_20250922_175740.jpg,2.65,2.513671875,0.1363281249999999
IMG_20250922_175746.jpg,2.66,2.322265625,0.33773437500000014
IMG_20250922_175758.jpg,2.67,2.544921875,0.12507812499999993
IMG_20250922_175802.jpg,2.68,2.42578125,0.25421875000000016
IMG_20250922_175808.jpg,2.69,2.734375,0.04437500000000005
IMG_20250922_175812.jpg,2.7,2.71484375,0.014843749999999822
IMG_20250922_175816.jpg,2.71,2.6484375,0.061562499999999964
IMG_20250922_175828.jpg,2.72,2.65625,0.0637500000000002
IMG_20250922_175834.jpg,2.73,2.654296875,0.07570312499999998
IMG_20250922_175839.jpg,2.74,2.802734375,0.06273437499999979
IMG_20250922_175843.jpg,2.75,2.763671875,0.013671875
IMG_20250922_175846.jpg,2.76,2.6953125,0.06468749999999979
IMG_20250922_175852.jpg,2.77,2.6875,0.08250000000000002
IMG_20250922_175901.jpg,2.78,2.8359375,0.055937500000000195
IMG_20250922_175904.jpg,2.79,2.677734375,0.11226562500000004
IMG_20250922_175907.jpg,2.8,2.6640625,0.13593749999999982
IMG_20250922_175910.jpg,2.81,2.6796875,0.13031250000000005
IMG_20250922_175913.jpg,2.82,2.615234375,0.20476562499999984
IMG_20250922_175917.jpg,2.83,2.728515625,0.10148437500000007
IMG_20250922_175920.jpg,2.84,2.7578125,0.08218749999999986
IMG_20250922_175923.jpg,2.85,2.685546875,0.1644531250000001
IMG_20250922_175926.jpg,2.86,2.5390625,0.3209374999999999
IMG_20250922_175930.jpg,2.87,2.69921875,0.1707812500000001
