Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_175319.jpg,2.32,2.337890625,0.01789062500000016
IMG_20250922_175325.jpg,2.33,2.33984375,0.009843749999999929
IMG_20250922_175328.jpg,2.34,2.37890625,0.03890625000000014
IMG_20250922_175332.jpg,2.35,2.146484375,0.2035156250000001
IMG_20250922_175334.jpg,2.36,2.205078125,0.15492187499999988
IMG_20250922_175339.jpg,2.37,2.17578125,0.1942187500000001
IMG_20250922_175342.jpg,2.38,2.25390625,0.1260937499999999
IMG_20250922_175454.jpg,2.39,2.15234375,0.23765625000000012
IMG_20250922_175543.jpg,2.4,2.16015625,0.2398437499999999
IMG_20250922_175547.jpg,2.41,2.08203125,0.32796875000000014
IMG_20250922_175552.jpg,2.42,2.0625,0.35749999999999993
IMG_20250922_175555.jpg,2.43,2.01953125,0.41046875000000016
IMG_20250922_175603.jpg,2.44,2.0625,0.37749999999999995
IMG_20250922_175606.jpg,2.45,2.09375,0.3562500000000002
IMG_20250922_175610.jpg,2.46,2.0,0.45999999999999996
IMG_20250922_175614.jpg,2.47,2.134765625,0.3352343750000002
IMG_20250922_175617.jpg,2.48,2.16015625,0.31984375
IMG_20250922_175621.jpg,2.49,2.24609375,0.2439062500000002
IMG_20250922_175628.jpg,2.5,2.169921875,0.330078125
IMG_20250922_175632.jpg,2.51,2.1640625,0.3459374999999998
IMG_20250922_175636.jpg,2.52,2.265625,0.254375
IMG_20250922_175639.jpg,2.53,2.3515625,0.1784374999999998
IMG_20250922_175647.jpg,2.54,2.251953125,0.28804687500000004
IMG_20250922_175651.jpg,2.55,2.3203125,0.22968749999999982
IMG_20250922_175654.jpg,2.56,2.22265625,0.33734375000000005
IMG_20250922_175658.jpg,2.57,2.23046875,0.33953124999999984
IMG_20250922_175705.jpg,2.58,2.24609375,0.33390625000000007
IMG_20250922_175706.jpg,2.59,2.171875,0.41812499999999986
IMG_20250922_175719.jpg,2.6,2.23046875,0.3695312500000001
